"activity"	"source"	"subjectId"	"type"	"feature"	"average"
"10711"	"WALKING_DOWNSTAIRS"	"train"	11	"Mean"	"timeBodyAccelerationJerkMeanZ"	-0.0225208905847826
"10712"	"WALKING_DOWNSTAIRS"	"train"	11	"Std"	"timeBodyGyroscopeStandardDeviationX"	-0.374069023580435
"10713"	"WALKING_DOWNSTAIRS"	"train"	11	"Std"	"timeBodyGyroscopeStandardDeviationY"	-0.495911719565217
"10714"	"WALKING_DOWNSTAIRS"	"train"	11	"Std"	"timeBodyGyroscopeStandardDeviationZ"	-0.318959594782609
"10715"	"WALKING_DOWNSTAIRS"	"train"	11	"Std"	"timeBodyGyroscopeJerkStandardDeviationX"	-0.53437494826087
"10716"	"WALKING_DOWNSTAIRS"	"train"	11	"Std"	"timeBodyGyroscopeJerkStandardDeviationY"	-0.684593318695652
"10717"	"WALKING_DOWNSTAIRS"	"train"	11	"Std"	"timeBodyGyroscopeJerkStandardDeviationZ"	-0.480559152608696
"10718"	"WALKING_DOWNSTAIRS"	"train"	11	"Std"	"timeBodyAccelerationMagnitudeStandardDeviation"	0.0507743652521739
"10719"	"WALKING_DOWNSTAIRS"	"train"	11	"Std"	"timeGravityAccelerationMagnitudeStandardDeviation"	0.0507743652521739
"10720"	"WALKING_DOWNSTAIRS"	"train"	11	"Std"	"timeBodyAccelerationJerkMagnitudeStandardDeviation"	-0.127017223413043
"10721"	"WALKING_DOWNSTAIRS"	"train"	11	"Std"	"timeBodyGyroscopeMagnitudeStandardDeviation"	-0.339349828493478
"10722"	"WALKING_DOWNSTAIRS"	"train"	11	"Std"	"timeBodyGyroscopeJerkMagnitudeStandardDeviation"	-0.677750588478261
"10723"	"WALKING_DOWNSTAIRS"	"train"	11	"Std"	"frequencyBodyAccelerationStandardDeviationX"	0.179906764395652
"10724"	"WALKING_DOWNSTAIRS"	"train"	11	"Std"	"frequencyBodyAccelerationStandardDeviationY"	0.0262777181065217
"10725"	"WALKING_DOWNSTAIRS"	"train"	11	"Std"	"frequencyBodyAccelerationStandardDeviationZ"	-0.348626581521739
"10726"	"WALKING_DOWNSTAIRS"	"train"	11	"Std"	"frequencyBodyAccelerationJerkStandardDeviationX"	-0.12834163051087
"10727"	"WALKING_DOWNSTAIRS"	"train"	11	"Std"	"frequencyBodyAccelerationJerkStandardDeviationY"	-0.130443829826087
"10728"	"WALKING_DOWNSTAIRS"	"train"	11	"Std"	"frequencyBodyAccelerationJerkStandardDeviationZ"	-0.628902742826087
"10729"	"WALKING_DOWNSTAIRS"	"train"	11	"Std"	"timeBodyAccelerationStandardDeviationX"	0.142456557034783
"10730"	"WALKING_DOWNSTAIRS"	"train"	11	"Std"	"frequencyBodyGyroscopeStandardDeviationX"	-0.397722757934783
"10731"	"WALKING_DOWNSTAIRS"	"train"	11	"Std"	"frequencyBodyGyroscopeStandardDeviationY"	-0.481127494565217
"10732"	"WALKING_DOWNSTAIRS"	"train"	11	"Std"	"frequencyBodyGyroscopeStandardDeviationZ"	-0.397220471086957
"10733"	"WALKING_DOWNSTAIRS"	"train"	11	"Std"	"timeGravityAccelerationStandardDeviationX"	-0.954497498695652
"10734"	"WALKING_DOWNSTAIRS"	"train"	11	"Std"	"timeGravityAccelerationStandardDeviationY"	-0.926310469565217
"10735"	"WALKING_DOWNSTAIRS"	"train"	11	"Std"	"timeGravityAccelerationStandardDeviationZ"	-0.925814906086956
"10736"	"WALKING_DOWNSTAIRS"	"train"	11	"Std"	"timeBodyAccelerationStandardDeviationY"	0.0708122725543478
"10737"	"WALKING_DOWNSTAIRS"	"train"	11	"Std"	"frequencyBodyAccelerationMagnitudeStandardDeviation"	-0.137123060369565
"10738"	"WALKING_DOWNSTAIRS"	"train"	11	"Std"	"frequencyBodyAccelerationJerkMagnitudeStandardDeviation"	-0.173661753717391
"10739"	"WALKING_DOWNSTAIRS"	"train"	11	"Std"	"frequencyBodyGyroscopeMagnitudeStandardDeviation"	-0.380559426947826
"10740"	"WALKING_DOWNSTAIRS"	"train"	11	"Std"	"frequencyBodyGyroscopeJerkMagnitudeStandardDeviation"	-0.714229669347826
"10741"	"WALKING_DOWNSTAIRS"	"train"	11	"Std"	"timeBodyAccelerationStandardDeviationZ"	-0.324026938043478
"10742"	"WALKING_DOWNSTAIRS"	"train"	11	"Std"	"timeBodyAccelerationJerkStandardDeviationX"	-0.0834212653347826
"10743"	"WALKING_DOWNSTAIRS"	"train"	11	"Std"	"timeBodyAccelerationJerkStandardDeviationY"	-0.126816662141304
"10744"	"WALKING_DOWNSTAIRS"	"train"	11	"Std"	"timeBodyAccelerationJerkStandardDeviationZ"	-0.579710482173913
"10745"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"timeBodyAccelerationMeanX"	0.293422115555556
"10746"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"timeBodyGyroscopeMeanX"	-0.0147079653333333
"10747"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"timeBodyGyroscopeMeanY"	-0.0945288409066667
"10748"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"timeBodyGyroscopeMeanZ"	0.0353344537555556
"10749"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"timeBodyGyroscopeJerkMeanX"	-0.108620377713333
"10750"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"timeBodyGyroscopeJerkMeanY"	-0.0740589810844444
"10751"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"timeBodyGyroscopeJerkMeanZ"	-0.0615978795422222
"10752"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"timeBodyAccelerationMeanY"	-0.0200141413657778
"10753"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"timeBodyAccelerationMagnitudeMean"	0.185537706866667
"10754"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"timeGravityAccelerationMagnitudeMean"	0.185537706866667
"10755"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"timeBodyAccelerationJerkMagnitudeMean"	0.0353601375466667
"10756"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"timeBodyGyroscopeMagnitudeMean"	0.166340011842444
"10757"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"timeBodyGyroscopeJerkMagnitudeMean"	-0.275120883488889
"10758"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"frequencyBodyAccelerationMeanX"	0.0212541553977778
"10759"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"frequencyBodyAccelerationMeanY"	0.3714824704
"10760"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"frequencyBodyAccelerationMeanZ"	0.280735952206667
"10761"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"frequencyBodyAccelerationMeanFrequencyX"	-0.349609935577778
"10762"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"frequencyBodyAccelerationMeanFrequencyY"	-0.00777749593111111
"10763"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"frequencyBodyAccelerationMeanFrequencyZ"	-0.0984339940222222
"10764"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"timeBodyAccelerationMeanZ"	-0.0928330165533333
"10765"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"frequencyBodyAccelerationJerkMeanX"	-0.0337820458644444
"10766"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"frequencyBodyAccelerationJerkMeanY"	0.164775056133333
"10767"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"frequencyBodyAccelerationJerkMeanZ"	-0.0248789805888889
"10768"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"frequencyBodyAccelerationJerkMeanFrequencyX"	-0.2710115324
"10769"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"frequencyBodyAccelerationJerkMeanFrequencyY"	-0.306938978377778
"10770"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"frequencyBodyAccelerationJerkMeanFrequencyZ"	-0.295300085844444
"10771"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"timeGravityAccelerationMeanX"	0.81629643
"10772"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"timeGravityAccelerationMeanY"	-0.264254674666667
"10773"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"frequencyBodyGyroscopeMeanX"	-0.295315541666667
"10774"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"frequencyBodyGyroscopeMeanY"	0.0132082347333333
"10775"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"frequencyBodyGyroscopeMeanZ"	0.492414379822222
"10776"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"timeGravityAccelerationMeanZ"	-0.392555882222222
"10777"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"frequencyBodyGyroscopeMeanFrequencyX"	-0.250106322244444
"10778"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"frequencyBodyGyroscopeMeanFrequencyY"	-0.207057454377778
"10779"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"frequencyBodyGyroscopeMeanFrequencyZ"	-0.113453380786667
"10780"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"frequencyBodyAccelerationMagnitudeMean"	0.471905155133333
"10781"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"frequencyBodyAccelerationMagnitudeMeanFrequency"	0.000464165078
"10782"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"frequencyBodyAccelerationJerkMagnitudeMean"	0.186223478065556
"10783"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"frequencyBodyAccelerationJerkMagnitudeMeanFrequency"	-0.00170923580888889
"10784"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"frequencyBodyGyroscopeMagnitudeMean"	-0.0787568406777778
"10785"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"frequencyBodyGyroscopeMagnitudeMeanFrequency"	0.0800347917133333
"10786"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"frequencyBodyGyroscopeJerkMagnitudeMean"	-0.254747132274667
"10787"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"frequencyBodyGyroscopeJerkMagnitudeMeanFrequency"	0.05293374262
"10788"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"timeBodyAccelerationJerkMeanX"	0.0428631626711111
"10789"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"timeBodyAccelerationJerkMeanY"	0.0291339421022222
"10790"	"WALKING_DOWNSTAIRS"	"train"	14	"Mean"	"timeBodyAccelerationJerkMeanZ"	0.0104952601188889
"10791"	"WALKING_DOWNSTAIRS"	"train"	14	"Std"	"timeBodyGyroscopeStandardDeviationX"	-0.354551638377778
"10792"	"WALKING_DOWNSTAIRS"	"train"	14	"Std"	"timeBodyGyroscopeStandardDeviationY"	0.0569902222622222
"10793"	"WALKING_DOWNSTAIRS"	"train"	14	"Std"	"timeBodyGyroscopeStandardDeviationZ"	0.356198597177778
"10794"	"WALKING_DOWNSTAIRS"	"train"	14	"Std"	"timeBodyGyroscopeJerkStandardDeviationX"	-0.537002097555556
"10795"	"WALKING_DOWNSTAIRS"	"train"	14	"Std"	"timeBodyGyroscopeJerkStandardDeviationY"	-0.284318020488889
"10796"	"WALKING_DOWNSTAIRS"	"train"	14	"Std"	"timeBodyGyroscopeJerkStandardDeviationZ"	0.0913857550044444
"10797"	"WALKING_DOWNSTAIRS"	"train"	14	"Std"	"timeBodyAccelerationMagnitudeStandardDeviation"	0.428405922622222
"10798"	"WALKING_DOWNSTAIRS"	"train"	14	"Std"	"timeGravityAccelerationMagnitudeStandardDeviation"	0.428405922622222
"10799"	"WALKING_DOWNSTAIRS"	"train"	14	"Std"	"timeBodyAccelerationJerkMagnitudeStandardDeviation"	0.194708838913556
"10800"	"WALKING_DOWNSTAIRS"	"train"	14	"Std"	"timeBodyGyroscopeMagnitudeStandardDeviation"	-0.0665144570666667
"10801"	"WALKING_DOWNSTAIRS"	"train"	14	"Std"	"timeBodyGyroscopeJerkMagnitudeStandardDeviation"	-0.274744003577778
"10802"	"WALKING_DOWNSTAIRS"	"train"	14	"Std"	"frequencyBodyAccelerationStandardDeviationX"	0.0140826092322222
"10803"	"WALKING_DOWNSTAIRS"	"train"	14	"Std"	"frequencyBodyAccelerationStandardDeviationY"	0.29363389996
"10804"	"WALKING_DOWNSTAIRS"	"train"	14	"Std"	"frequencyBodyAccelerationStandardDeviationZ"	0.427563832371111
"10805"	"WALKING_DOWNSTAIRS"	"train"	14	"Std"	"frequencyBodyAccelerationJerkStandardDeviationX"	-0.0302396365755556
"10806"	"WALKING_DOWNSTAIRS"	"train"	14	"Std"	"frequencyBodyAccelerationJerkStandardDeviationY"	0.138737970022222
"10807"	"WALKING_DOWNSTAIRS"	"train"	14	"Std"	"frequencyBodyAccelerationJerkStandardDeviationZ"	-0.244857128202222
"10808"	"WALKING_DOWNSTAIRS"	"train"	14	"Std"	"timeBodyAccelerationStandardDeviationX"	0.0178313402266667
"10809"	"WALKING_DOWNSTAIRS"	"train"	14	"Std"	"frequencyBodyGyroscopeStandardDeviationX"	-0.378882872733333
"10810"	"WALKING_DOWNSTAIRS"	"train"	14	"Std"	"frequencyBodyGyroscopeStandardDeviationY"	0.0741391154937778
"10811"	"WALKING_DOWNSTAIRS"	"train"	14	"Std"	"frequencyBodyGyroscopeStandardDeviationZ"	0.182794696328889
"10812"	"WALKING_DOWNSTAIRS"	"train"	14	"Std"	"timeGravityAccelerationStandardDeviationX"	-0.919098794
"10813"	"WALKING_DOWNSTAIRS"	"train"	14	"Std"	"timeGravityAccelerationStandardDeviationY"	-0.920725940666667
"10814"	"WALKING_DOWNSTAIRS"	"train"	14	"Std"	"timeGravityAccelerationStandardDeviationZ"	-0.879565316666667
"10815"	"WALKING_DOWNSTAIRS"	"train"	14	"Std"	"timeBodyAccelerationStandardDeviationY"	0.378870491755556
"10816"	"WALKING_DOWNSTAIRS"	"train"	14	"Std"	"frequencyBodyAccelerationMagnitudeStandardDeviation"	0.178684580868889
"10817"	"WALKING_DOWNSTAIRS"	"train"	14	"Std"	"frequencyBodyAccelerationJerkMagnitudeStandardDeviation"	0.194263424111111
"10818"	"WALKING_DOWNSTAIRS"	"train"	14	"Std"	"frequencyBodyGyroscopeMagnitudeStandardDeviation"	-0.223927430580444
"10819"	"WALKING_DOWNSTAIRS"	"train"	14	"Std"	"frequencyBodyGyroscopeJerkMagnitudeStandardDeviation"	-0.356849425488889
"10820"	"WALKING_DOWNSTAIRS"	"train"	14	"Std"	"timeBodyAccelerationStandardDeviationZ"	0.451576075111111
"10821"	"WALKING_DOWNSTAIRS"	"train"	14	"Std"	"timeBodyAccelerationJerkStandardDeviationX"	0.0129597549231111
"10822"	"WALKING_DOWNSTAIRS"	"train"	14	"Std"	"timeBodyAccelerationJerkStandardDeviationY"	0.192791766468889
"10823"	"WALKING_DOWNSTAIRS"	"train"	14	"Std"	"timeBodyAccelerationJerkStandardDeviationZ"	-0.133634060621778
"10824"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"timeBodyAccelerationMeanX"	0.280198851190476
"10825"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"timeBodyGyroscopeMeanX"	-0.136618653071429
"10826"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"timeBodyGyroscopeMeanY"	-0.0346755727619048
"10827"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"timeBodyGyroscopeMeanZ"	0.0711758197607143
"10828"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"timeBodyGyroscopeJerkMeanX"	-0.0482532079928571
"10829"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"timeBodyGyroscopeJerkMeanY"	-0.0495415503071429
"10830"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"timeBodyGyroscopeJerkMeanZ"	-0.0339213064857143
"10831"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"timeBodyAccelerationMeanY"	-0.00563047804309524
"10832"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"timeBodyAccelerationMagnitudeMean"	0.320449387166667
"10833"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"timeGravityAccelerationMagnitudeMean"	0.320449387166667
"10834"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"timeBodyAccelerationJerkMagnitudeMean"	-0.0372666071540476
"10835"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"timeBodyGyroscopeMagnitudeMean"	-0.121686320740476
"10836"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"timeBodyGyroscopeJerkMagnitudeMean"	-0.509466648095238
"10837"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"frequencyBodyAccelerationMeanX"	0.235309825547619
"10838"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"frequencyBodyAccelerationMeanY"	0.167518099964286
"10839"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"frequencyBodyAccelerationMeanZ"	-0.259812204547619
"10840"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"frequencyBodyAccelerationMeanFrequencyX"	-0.445576739047619
"10841"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"frequencyBodyAccelerationMeanFrequencyY"	0.0233642533238095
"10842"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"frequencyBodyAccelerationMeanFrequencyZ"	0.18074894412381
"10843"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"timeBodyAccelerationMeanZ"	-0.110526066428571
"10844"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"frequencyBodyAccelerationJerkMeanX"	0.0619687485333333
"10845"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"frequencyBodyAccelerationJerkMeanY"	-0.0269769415214286
"10846"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"frequencyBodyAccelerationJerkMeanZ"	-0.345376541261905
"10847"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"frequencyBodyAccelerationJerkMeanFrequencyX"	-0.377130942619048
"10848"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"frequencyBodyAccelerationJerkMeanFrequencyY"	-0.386323443795238
"10849"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"frequencyBodyAccelerationJerkMeanFrequencyZ"	-0.117402352561905
"10850"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"timeGravityAccelerationMeanX"	0.932302200476191
"10851"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"timeGravityAccelerationMeanY"	-0.167462317142857
"10852"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"frequencyBodyGyroscopeMeanX"	-0.22735956545
"10853"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"frequencyBodyGyroscopeMeanY"	-0.402332301666667
"10854"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"frequencyBodyGyroscopeMeanZ"	-0.18319480152381
"10855"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"timeGravityAccelerationMeanZ"	0.0788822410992857
"10856"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"frequencyBodyGyroscopeMeanFrequencyX"	-0.246346934452381
"10857"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"frequencyBodyGyroscopeMeanFrequencyY"	-0.134716107404762
"10858"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"frequencyBodyGyroscopeMeanFrequencyZ"	-0.0645117088119048
"10859"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"frequencyBodyAccelerationMagnitudeMean"	0.331150229285714
"10860"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"frequencyBodyAccelerationMagnitudeMeanFrequency"	-0.0581788548595238
"10861"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"frequencyBodyAccelerationJerkMagnitudeMean"	0.158413334683333
"10862"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"frequencyBodyAccelerationJerkMagnitudeMeanFrequency"	-0.0799656144309524
"10863"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"frequencyBodyGyroscopeMagnitudeMean"	-0.373898631190476
"10864"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"frequencyBodyGyroscopeMagnitudeMeanFrequency"	-0.110970740980952
"10865"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"frequencyBodyGyroscopeJerkMagnitudeMean"	-0.565396130714286
"10866"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"frequencyBodyGyroscopeJerkMagnitudeMeanFrequency"	0.0564155791166667
"10867"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"timeBodyAccelerationJerkMeanX"	0.0711457160166667
"10868"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"timeBodyAccelerationJerkMeanY"	0.01511589985
"10869"	"WALKING_DOWNSTAIRS"	"train"	15	"Mean"	"timeBodyAccelerationJerkMeanZ"	-0.0100212901547619
"10870"	"WALKING_DOWNSTAIRS"	"train"	15	"Std"	"timeBodyGyroscopeStandardDeviationX"	-0.318692525928571
"10871"	"WALKING_DOWNSTAIRS"	"train"	15	"Std"	"timeBodyGyroscopeStandardDeviationY"	-0.37320816
"10872"	"WALKING_DOWNSTAIRS"	"train"	15	"Std"	"timeBodyGyroscopeStandardDeviationZ"	-0.250648085714286
"10873"	"WALKING_DOWNSTAIRS"	"train"	15	"Std"	"timeBodyGyroscopeJerkStandardDeviationX"	-0.455980756428571
"10874"	"WALKING_DOWNSTAIRS"	"train"	15	"Std"	"timeBodyGyroscopeJerkStandardDeviationY"	-0.574964116428571
"10875"	"WALKING_DOWNSTAIRS"	"train"	15	"Std"	"timeBodyGyroscopeJerkStandardDeviationZ"	-0.394542240714286
"10876"	"WALKING_DOWNSTAIRS"	"train"	15	"Std"	"timeBodyAccelerationMagnitudeStandardDeviation"	0.353204008095238
"10877"	"WALKING_DOWNSTAIRS"	"train"	15	"Std"	"timeGravityAccelerationMagnitudeStandardDeviation"	0.353204008095238
"10878"	"WALKING_DOWNSTAIRS"	"train"	15	"Std"	"timeBodyAccelerationJerkMagnitudeStandardDeviation"	0.159631710516667
"10879"	"WALKING_DOWNSTAIRS"	"train"	15	"Std"	"timeBodyGyroscopeMagnitudeStandardDeviation"	-0.284249712071429
"10880"	"WALKING_DOWNSTAIRS"	"train"	15	"Std"	"timeBodyGyroscopeJerkMagnitudeStandardDeviation"	-0.563640131190476
"10881"	"WALKING_DOWNSTAIRS"	"train"	15	"Std"	"frequencyBodyAccelerationStandardDeviationX"	0.466325681428571
"10882"	"WALKING_DOWNSTAIRS"	"train"	15	"Std"	"frequencyBodyAccelerationStandardDeviationY"	0.1199936036
"10883"	"WALKING_DOWNSTAIRS"	"train"	15	"Std"	"frequencyBodyAccelerationStandardDeviationZ"	-0.357407559285714
"10884"	"WALKING_DOWNSTAIRS"	"train"	15	"Std"	"frequencyBodyAccelerationJerkStandardDeviationX"	0.108062740547619
"10885"	"WALKING_DOWNSTAIRS"	"train"	15	"Std"	"frequencyBodyAccelerationJerkStandardDeviationY"	-0.00722860241119048
"10886"	"WALKING_DOWNSTAIRS"	"train"	15	"Std"	"frequencyBodyAccelerationJerkStandardDeviationZ"	-0.461599141904762
"10887"	"WALKING_DOWNSTAIRS"	"train"	15	"Std"	"timeBodyAccelerationStandardDeviationX"	0.406471051190476
"10888"	"WALKING_DOWNSTAIRS"	"train"	15	"Std"	"frequencyBodyGyroscopeStandardDeviationX"	-0.351630000285714
"10889"	"WALKING_DOWNSTAIRS"	"train"	15	"Std"	"frequencyBodyGyroscopeStandardDeviationY"	-0.360972848571429
"10890"	"WALKING_DOWNSTAIRS"	"train"	15	"Std"	"frequencyBodyGyroscopeStandardDeviationZ"	-0.3436733
"10891"	"WALKING_DOWNSTAIRS"	"train"	15	"Std"	"timeGravityAccelerationStandardDeviationX"	-0.942806478333333
"10892"	"WALKING_DOWNSTAIRS"	"train"	15	"Std"	"timeGravityAccelerationStandardDeviationY"	-0.925685893571429
"10893"	"WALKING_DOWNSTAIRS"	"train"	15	"Std"	"timeGravityAccelerationStandardDeviationZ"	-0.93400831
"10894"	"WALKING_DOWNSTAIRS"	"train"	15	"Std"	"timeBodyAccelerationStandardDeviationY"	0.186532377428571
"10895"	"WALKING_DOWNSTAIRS"	"train"	15	"Std"	"frequencyBodyAccelerationMagnitudeStandardDeviation"	0.153124178119048
"10896"	"WALKING_DOWNSTAIRS"	"train"	15	"Std"	"frequencyBodyAccelerationJerkMagnitudeStandardDeviation"	0.1505077506
"10897"	"WALKING_DOWNSTAIRS"	"train"	15	"Std"	"frequencyBodyGyroscopeMagnitudeStandardDeviation"	-0.34938720602381
"10898"	"WALKING_DOWNSTAIRS"	"train"	15	"Std"	"frequencyBodyGyroscopeJerkMagnitudeStandardDeviation"	-0.593472444285714
"10899"	"WALKING_DOWNSTAIRS"	"train"	15	"Std"	"timeBodyAccelerationStandardDeviationZ"	-0.281982181666667
"10900"	"WALKING_DOWNSTAIRS"	"train"	15	"Std"	"timeBodyAccelerationJerkStandardDeviationX"	0.134593836190476
"10901"	"WALKING_DOWNSTAIRS"	"train"	15	"Std"	"timeBodyAccelerationJerkStandardDeviationY"	0.0158059210738095
"10902"	"WALKING_DOWNSTAIRS"	"train"	15	"Std"	"timeBodyAccelerationJerkStandardDeviationZ"	-0.404005582309524
"10903"	"WALKING_DOWNSTAIRS"	"train"	16	"Mean"	"timeBodyAccelerationMeanX"	0.295586802191489
"10904"	"WALKING_DOWNSTAIRS"	"train"	16	"Mean"	"timeBodyGyroscopeMeanX"	-0.0225373369978723
"10905"	"WALKING_DOWNSTAIRS"	"train"	16	"Mean"	"timeBodyGyroscopeMeanY"	-0.068264792706383
"10906"	"WALKING_DOWNSTAIRS"	"train"	16	"Mean"	"timeBodyGyroscopeMeanZ"	0.0835380057
"10907"	"WALKING_DOWNSTAIRS"	"train"	16	"Mean"	"timeBodyGyroscopeJerkMeanX"	-0.103904044543617
"10908"	"WALKING_DOWNSTAIRS"	"train"	16	"Mean"	"timeBodyGyroscopeJerkMeanY"	-0.0567686629753191
"10909"	"WALKING_DOWNSTAIRS"	"train"	16	"Mean"	"timeBodyGyroscopeJerkMeanZ"	-0.0612136932929787
"10910"	"WALKING_DOWNSTAIRS"	"train"	16	"Mean"	"timeBodyAccelerationMeanY"	-0.0183898583787234
"10911"	"WALKING_DOWNSTAIRS"	"train"	16	"Mean"	"timeBodyAccelerationMagnitudeMean"	0.191079793587447
"10912"	"WALKING_DOWNSTAIRS"	"train"	16	"Mean"	"timeGravityAccelerationMagnitudeMean"	0.191079793587447
"10913"	"WALKING_DOWNSTAIRS"	"train"	16	"Mean"	"timeBodyAccelerationJerkMagnitudeMean"	-0.165908810808511
"10914"	"WALKING_DOWNSTAIRS"	"train"	16	"Mean"	"timeBodyGyroscopeMagnitudeMean"	-0.309820427234043
"10915"	"WALKING_DOWNSTAIRS"	"train"	16	"Mean"	"timeBodyGyroscopeJerkMagnitudeMean"	-0.590896636382979
"10916"	"WALKING_DOWNSTAIRS"	"train"	16	"Mean"	"frequencyBodyAccelerationMeanX"	0.0368263528276596
"10917"	"WALKING_DOWNSTAIRS"	"train"	16	"Mean"	"frequencyBodyAccelerationMeanY"	-0.134598352726809
"10918"	"WALKING_DOWNSTAIRS"	"train"	16	"Mean"	"frequencyBodyAccelerationMeanZ"	-0.04769426376
"10919"	"WALKING_DOWNSTAIRS"	"train"	16	"Mean"	"frequencyBodyAccelerationMeanFrequencyX"	-0.447958436170213
